from_nd_id,to_nd_id,Y_real,Y_imag
2399,2392,0.0000000000,100000000.0000000000
2399,2430,0.0000000000,100000000.0000000000
1585,2382,-5892.5154493729,13284.5599199125
2400,2418,0.0000000000,100000000.0000000000
2400,2429,-4473.2667610753,10077.0058286180
2401,2427,-10008.1278128905,22503.1237489840
2401,2430,0.0000000000,100000000.0000000000
2402,2373,0.0000000000,100000000.0000000000
2402,2417,-3419.0212255386,7687.4887182918
2403,2374,-5892.5154493729,13284.5599199125
2403,2418,0.0000000000,100000000.0000000000
2404,2407,-5892.5154493729,13284.5599199125
2404,2433,0.0000000000,100000000.0000000000
2405,2375,0.0000000000,100000000.0000000000
2406,2433,0.0000000000,100000000.0000000000
2406,2440,-5892.5154493729,13284.5599199125
2407,2404,-5892.5154493729,13284.5599199125
2408,2418,0.0000000000,100000000.0000000000
2408,1584,-5892.5154493729,13284.5599199125
2409,2389,0.0000000000,100000000.0000000000
2409,2395,0.0000000000,100000000.0000000000
2410,2378,0.0000000000,100000000.0000000000
2410,2438,-4473.2667610753,10077.0058286180
2411,2383,0.0000000000,100000000.0000000000
2411,2391,-5648.9196441181,12710.0691992656
2412,2423,-259.7794790963,584.5345154149
2412,2425,-259.7794790963,584.5345154149
2413,2377,0.0000000000,100000000.0000000000
2413,2442,-2451.6187787441,5515.2315468330
2414,2395,0.0000000000,100000000.0000000000
2414,2417,0.0000000000,100000000.0000000000
2415,2393,-444.8448047687,1000.9008107297
2415,2395,0.0000000000,100000000.0000000000
2416,2390,0.0000000000,100000000.0000000000
2416,2445,-5892.5154493729,13284.5599199125
2417,2402,-3419.0212255386,7687.4887182918
2417,2414,0.0000000000,100000000.0000000000
2418,2400,0.0000000000,100000000.0000000000
2418,2403,0.0000000000,100000000.0000000000
2418,2408,0.0000000000,100000000.0000000000
2419,2376,-5648.9196441181,12710.0691992656
2419,2390,0.0000000000,100000000.0000000000
2420,2370,-14422.1645897906,32513.1254348789
2420,2375,0.0000000000,100000000.0000000000
2421,2375,0.0000000000,100000000.0000000000
2421,2494,-255.9426678256,575.9107205884
2422,2398,-5892.5154493729,13284.5599199125
2423,2393,-309.2653970254,695.8906364720
2423,2412,-259.7794790963,584.5345154149
2424,2373,0.0000000000,100000000.0000000000
2424,1583,-11844.7324782565,26566.0428440895
2425,2397,-327.1776214920,736.1983258449
2425,2412,-259.7794790963,584.5345154149
2426,2372,-4473.2667610753,10077.0058286180
2426,2390,0.0000000000,100000000.0000000000
1583,2424,-11844.7324782565,26566.0428440895
2427,2379,0.0000000000,100000000.0000000000
2427,2401,-10008.1278128905,22503.1237489840
2428,2379,0.0000000000,100000000.0000000000
2428,2454,-259.7794790963,584.5345154149
2429,2383,0.0000000000,100000000.0000000000
2429,2400,-4473.2667610753,10077.0058286180
2430,2388,0.0000000000,100000000.0000000000
2430,2399,0.0000000000,100000000.0000000000
2430,2401,0.0000000000,100000000.0000000000
2430,2436,0.0000000000,100000000.0000000000
2430,2437,0.0000000000,100000000.0000000000
1584,2408,-5892.5154493729,13284.5599199125
2431,2378,0.0000000000,100000000.0000000000
2431,1586,-1967.4871573332,4428.0200223514
2432,2436,0.0000000000,100000000.0000000000
2433,2404,0.0000000000,100000000.0000000000
2433,2406,0.0000000000,100000000.0000000000
2433,2438,0.0000000000,100000000.0000000000
2434,2444,-5648.9196441181,12710.0691992656
2435,2381,-5892.5154493729,13284.5599199125
2435,2383,0.0000000000,100000000.0000000000
1586,2431,-1967.4871573332,4428.0200223514
2436,2430,0.0000000000,100000000.0000000000
2436,2432,0.0000000000,100000000.0000000000
2437,2380,-8630.8320576358,19487.5102775040
2437,2430,0.0000000000,100000000.0000000000
2438,2410,-4473.2667610753,10077.0058286180
2438,2433,0.0000000000,100000000.0000000000
2439,2375,0.0000000000,100000000.0000000000
2440,2406,-5892.5154493729,13284.5599199125
2441,2378,0.0000000000,100000000.0000000000
2441,2389,-2451.6187787441,5515.2315468330
2442,2390,0.0000000000,100000000.0000000000
2442,2413,-2451.6187787441,5515.2315468330
2443,2379,0.0000000000,100000000.0000000000
2443,2384,0.0000000000,100000000.0000000000
2444,2378,0.0000000000,100000000.0000000000
2444,2434,-5648.9196441181,12710.0691992656
2445,2416,-5892.5154493729,13284.5599199125
2446,2477,0.0000000000,100000000.0000000000
2446,2551,0.0000000000,100000000.0000000000
2447,2475,0.0000000000,100000000.0000000000
2447,2516,0.0000000000,100000000.0000000000
2448,2513,0.0000000000,100000000.0000000000
2448,1154,0.0000000000,100000000.0000000000
2449,2490,0.0000000000,100000000.0000000000
2449,2530,0.0000000000,100000000.0000000000
2450,2484,0.0000000000,100000000.0000000000
2450,1143,0.0000000000,100000000.0000000000
2450,2560,0.0000000000,100000000.0000000000
2451,2497,-2596.8544935398,5843.9449941233
2451,2526,0.0000000000,100000000.0000000000
2452,2478,0.0000000000,100000000.0000000000
2452,2490,0.0000000000,100000000.0000000000
2453,2536,0.0000000000,100000000.0000000000
2454,2428,-259.7794790963,584.5345154149
2454,2458,-259.7794790963,584.5345154149
2455,2536,0.0000000000,100000000.0000000000
2456,2492,-1339.6743134305,3013.1798072370
2456,2493,0.0000000000,100000000.0000000000
2457,2462,0.0000000000,100000000.0000000000
2457,2475,0.0000000000,100000000.0000000000
2458,2454,-259.7794790963,584.5345154149
2458,2520,-259.7794790963,584.5345154149
2459,2470,0.0000000000,100000000.0000000000
2459,2514,0.0000000000,100000000.0000000000
1155,2499,0.0000000000,100000000.0000000000
2460,2508,0.0000000000,100000000.0000000000
2460,2548,-721.6764487079,1623.6141626004
2461,2497,0.0000000000,100000000.0000000000
2461,2498,0.0000000000,100000000.0000000000
2461,2501,0.0000000000,100000000.0000000000
2461,2521,0.0000000000,100000000.0000000000
2461,2549,0.0000000000,100000000.0000000000
2462,2457,0.0000000000,100000000.0000000000
2462,2474,-11844.7324782565,26566.0428440895
2463,2477,0.0000000000,100000000.0000000000
2463,2547,0.0000000000,100000000.0000000000
2464,2502,0.0000000000,100000000.0000000000
2464,2517,0.0000000000,100000000.0000000000
2464,2519,0.0000000000,100000000.0000000000
2464,2526,0.0000000000,100000000.0000000000
2464,2559,0.0000000000,100000000.0000000000
2465,2477,0.0000000000,100000000.0000000000
2465,2553,-283.0240389762,636.7433946018
2466,2496,0.0000000000,100000000.0000000000
2466,2522,-351.3695712335,790.5254059508
2467,2496,0.0000000000,100000000.0000000000
2468,2506,-927.9127640924,2087.5427763609
2468,2509,-999.4190536246,2248.2388644227
2469,2490,0.0000000000,100000000.0000000000
2469,2541,0.0000000000,100000000.0000000000
2470,2459,0.0000000000,100000000.0000000000
2470,2510,-6503.5321348740,14620.1450748546
2471,2479,0.0000000000,100000000.0000000000
2471,2542,-2884.0758102814,6495.4842242063
2472,2536,0.0000000000,100000000.0000000000
2472,2537,-5411.4378279021,12171.2995080027
2473,2505,0.0000000000,100000000.0000000000
2473,2523,-627.6404797981,1411.8926578645
2474,2462,-11844.7324782565,26566.0428440895
2474,2532,0.0000000000,100000000.0000000000
1148,2556,-3934.9743146665,8856.0400447028
2475,2447,0.0000000000,100000000.0000000000
2475,2457,0.0000000000,100000000.0000000000
2475,2493,0.0000000000,100000000.0000000000
2475,2538,0.0000000000,100000000.0000000000
2475,2555,0.0000000000,100000000.0000000000
2476,2535,0.0000000000,100000000.0000000000
2477,2446,0.0000000000,100000000.0000000000
2477,2463,0.0000000000,100000000.0000000000
2477,2465,0.0000000000,100000000.0000000000
2477,2503,0.0000000000,100000000.0000000000
2477,2540,0.0000000000,100000000.0000000000
2478,2452,0.0000000000,100000000.0000000000
2478,2550,-1909.2844320531,4298.6554478323
2479,2471,0.0000000000,100000000.0000000000
2479,2481,0.0000000000,100000000.0000000000
2479,2527,0.0000000000,100000000.0000000000
2479,2533,0.0000000000,100000000.0000000000
2479,2561,0.0000000000,100000000.0000000000
2480,2536,0.0000000000,100000000.0000000000
2481,2479,0.0000000000,100000000.0000000000
2481,2511,-582.5977916211,1310.6393115883
2482,2542,0.0000000000,100000000.0000000000
2482,1146,0.0000000000,100000000.0000000000
2483,2489,-4331.4650811155,9742.9542638215
2483,2529,0.0000000000,100000000.0000000000
2484,2450,0.0000000000,100000000.0000000000
2484,2557,-6503.5321348740,14620.1450748546
2485,2505,0.0000000000,100000000.0000000000
2485,2522,-1062.8122010841,2391.3274524392
2486,2509,-279.3457024457,628.5160038430
2486,2536,0.0000000000,100000000.0000000000
2487,2514,-3247.0168033120,7305.7878074519
2487,2559,0.0000000000,100000000.0000000000
2488,2543,0.0000000000,100000000.0000000000
2489,2483,-4331.4650811155,9742.9542638215
2490,2449,0.0000000000,100000000.0000000000
2490,2452,0.0000000000,100000000.0000000000
2490,2469,0.0000000000,100000000.0000000000
2490,2508,0.0000000000,100000000.0000000000
2490,2544,0.0000000000,100000000.0000000000
2491,2504,0.0000000000,100000000.0000000000
2491,2513,-3824.8197155290,8596.9906105988
2492,2456,-1339.6743134305,3013.1798072370
2492,2530,-1170.7714661571,2632.9902972937
2493,2456,0.0000000000,100000000.0000000000
2493,2475,0.0000000000,100000000.0000000000
2494,2421,-255.9426678256,575.9107205884
2495,2555,0.0000000000,100000000.0000000000
2496,2466,0.0000000000,100000000.0000000000
2496,2467,0.0000000000,100000000.0000000000
2496,2500,0.0000000000,100000000.0000000000
2496,2524,0.0000000000,100000000.0000000000
2496,2534,0.0000000000,100000000.0000000000
1144,2532,0.0000000000,100000000.0000000000
2497,2451,-2596.8544935398,5843.9449941233
2497,2461,0.0000000000,100000000.0000000000
2498,2461,0.0000000000,100000000.0000000000
2498,1153,-6503.5321348740,14620.1450748546
2499,1155,0.0000000000,100000000.0000000000
2499,1149,0.0000000000,100000000.0000000000
2499,2558,0.0000000000,100000000.0000000000
2500,2496,0.0000000000,100000000.0000000000
2501,2461,0.0000000000,100000000.0000000000
2501,1150,-6503.5321348740,14620.1450748546
2502,2464,0.0000000000,100000000.0000000000
2502,2518,0.0000000000,100000000.0000000000
2503,2477,0.0000000000,100000000.0000000000
2504,2491,0.0000000000,100000000.0000000000
2504,2505,0.0000000000,100000000.0000000000
2505,2473,0.0000000000,100000000.0000000000
2505,2485,0.0000000000,100000000.0000000000
2505,2504,0.0000000000,100000000.0000000000
2505,2543,0.0000000000,100000000.0000000000
2505,2554,0.0000000000,100000000.0000000000
2506,2468,-927.9127640924,2087.5427763609
2506,2519,0.0000000000,100000000.0000000000
1152,2531,0.0000000000,100000000.0000000000
2507,2531,0.0000000000,100000000.0000000000
2507,2547,-16230.4081470284,36438.8575065638
2508,2460,0.0000000000,100000000.0000000000
2508,2490,0.0000000000,100000000.0000000000
2509,2468,-999.4190536246,2248.2388644227
2509,2486,-279.3457024457,628.5160038430
1151,2528,-4331.4650811155,9742.9542638215
2510,2470,-6503.5321348740,14620.1450748546
2511,2481,-582.5977916211,1310.6393115883
2511,2540,-1236.9061238359,2783.7347123089
2512,2520,-371.1091493804,835.0790940153
2512,275,-589.1016200295,1325.4786450663
2513,2448,0.0000000000,100000000.0000000000
2513,2491,-3824.8197155290,8596.9906105988
2514,2459,0.0000000000,100000000.0000000000
2514,2487,-3247.0168033120,7305.7878074519
1149,2499,0.0000000000,100000000.0000000000
2515,2516,-342.7276406175,771.1193892057
2515,2535,0.0000000000,100000000.0000000000
2516,2447,0.0000000000,100000000.0000000000
2516,2515,-342.7276406175,771.1193892057
1154,2448,0.0000000000,100000000.0000000000
2517,2464,0.0000000000,100000000.0000000000
2518,2502,0.0000000000,100000000.0000000000
2518,2548,-927.9127640924,2087.5427763609
2519,2464,0.0000000000,100000000.0000000000
2519,2506,0.0000000000,100000000.0000000000
2520,2458,-259.7794790963,584.5345154149
2520,2512,-371.1091493804,835.0790940153
2521,2461,0.0000000000,100000000.0000000000
2521,1147,-6503.5321348740,14620.1450748546
1156,2532,0.0000000000,100000000.0000000000
2522,2466,-351.3695712335,790.5254059508
2522,2485,-1062.8122010841,2391.3274524392
2523,2473,-627.6404797981,1411.8926578645
2523,2535,0.0000000000,100000000.0000000000
2524,2496,0.0000000000,100000000.0000000000
2524,2558,-3247.0168033120,7305.7878074519
2525,2060,-4132.8621732002,9314.5160034184
2525,2537,-420.1835140260,945.3593936300
2526,2451,0.0000000000,100000000.0000000000
2526,2464,0.0000000000,100000000.0000000000
2527,2479,0.0000000000,100000000.0000000000
2527,2545,-417.6378898015,939.7645704675
2528,1151,-4331.4650811155,9742.9542638215
2528,2529,0.0000000000,100000000.0000000000
2529,2483,0.0000000000,100000000.0000000000
2529,2528,0.0000000000,100000000.0000000000
2529,2546,0.0000000000,100000000.0000000000
2529,2550,0.0000000000,100000000.0000000000
2529,2552,0.0000000000,100000000.0000000000
2529,2556,0.0000000000,100000000.0000000000
2530,2449,0.0000000000,100000000.0000000000
2530,2492,-1170.7714661571,2632.9902972937
2531,1152,0.0000000000,100000000.0000000000
2531,2507,0.0000000000,100000000.0000000000
2531,2539,0.0000000000,100000000.0000000000
2532,2474,0.0000000000,100000000.0000000000
2532,1144,0.0000000000,100000000.0000000000
2532,1156,0.0000000000,100000000.0000000000
2533,2479,0.0000000000,100000000.0000000000
2534,2496,0.0000000000,100000000.0000000000
2534,2553,-995.1300485434,2239.4930301860
2535,2476,0.0000000000,100000000.0000000000
2535,2515,0.0000000000,100000000.0000000000
2535,2523,0.0000000000,100000000.0000000000
2535,2557,0.0000000000,100000000.0000000000
2535,277,-589.1016200295,1325.4786450663
2536,2453,0.0000000000,100000000.0000000000
2536,2455,0.0000000000,100000000.0000000000
2536,2472,0.0000000000,100000000.0000000000
2536,2480,0.0000000000,100000000.0000000000
2536,2486,0.0000000000,100000000.0000000000
2536,276,-589.1016200295,1325.4786450663
2537,2472,-5411.4378279021,12171.2995080027
2537,2525,-420.1835140260,945.3593936300
2538,2475,0.0000000000,100000000.0000000000
2539,2531,0.0000000000,100000000.0000000000
2540,2477,0.0000000000,100000000.0000000000
2540,2511,-1236.9061238359,2783.7347123089
2541,2469,0.0000000000,100000000.0000000000
1153,2498,-6503.5321348740,14620.1450748546
2542,2471,-2884.0758102814,6495.4842242063
2542,2482,0.0000000000,100000000.0000000000
2543,2488,0.0000000000,100000000.0000000000
2543,2505,0.0000000000,100000000.0000000000
2544,2490,0.0000000000,100000000.0000000000
2545,2258,-409.7531469907,922.0209322471
2545,2527,-417.6378898015,939.7645704675
2546,2529,0.0000000000,100000000.0000000000
2547,2463,0.0000000000,100000000.0000000000
2547,2507,-16230.4081470284,36438.8575065638
2548,2460,-721.6764487079,1623.6141626004
2548,2518,-927.9127640924,2087.5427763609
2549,2461,0.0000000000,100000000.0000000000
2550,2478,-1909.2844320531,4298.6554478323
2550,2529,0.0000000000,100000000.0000000000
1150,2501,-6503.5321348740,14620.1450748546
2551,2446,0.0000000000,100000000.0000000000
2552,2529,0.0000000000,100000000.0000000000
2552,1145,-2884.0758102814,6495.4842242063
1145,2552,-2884.0758102814,6495.4842242063
2553,2465,-283.0240389762,636.7433946018
2553,2534,-995.1300485434,2239.4930301860
1143,2450,0.0000000000,100000000.0000000000
2554,2505,0.0000000000,100000000.0000000000
2555,2475,0.0000000000,100000000.0000000000
2555,2495,0.0000000000,100000000.0000000000
2556,1148,-3934.9743146665,8856.0400447028
2556,2529,0.0000000000,100000000.0000000000
2557,2484,-6503.5321348740,14620.1450748546
2557,2535,0.0000000000,100000000.0000000000
1146,2482,0.0000000000,100000000.0000000000
1147,2521,-6503.5321348740,14620.1450748546
2558,2499,0.0000000000,100000000.0000000000
2558,2524,-3247.0168033120,7305.7878074519
2559,2464,0.0000000000,100000000.0000000000
2559,2487,0.0000000000,100000000.0000000000
2560,2450,0.0000000000,100000000.0000000000
2561,2479,0.0000000000,100000000.0000000000
2562,2565,-5648.9196441181,12710.0691992656
2562,2570,-215.0670604471,483.8868659889
2563,2193,-316.8203900783,712.8763060656
2563,2571,-550.4126368424,1238.3825192620
2564,2566,-643.1204192714,1446.9582610585
2564,2567,-5648.9196441181,12710.0691992656
2565,2562,-5648.9196441181,12710.0691992656
2565,2567,-601.4653124670,1353.1324984448
2566,2564,-643.1204192714,1446.9582610585
2566,2572,-372.2384528285,837.4525300435
2567,2564,-5648.9196441181,12710.0691992656
2567,2565,-601.4653124670,1353.1324984448
2568,2569,-356.8481381252,802.9469139986
2568,2570,-694.6826271487,1562.8165376234
2569,2295,-408.4529324250,919.0696740995
2569,2568,-356.8481381252,802.9469139986
2570,2562,-215.0670604471,483.8868659889
2570,2568,-694.6826271487,1562.8165376234
2571,2563,-550.4126368424,1238.3825192620
2571,2572,-5648.9196441181,12710.0691992656
2572,2566,-372.2384528285,837.4525300435
2572,2571,-5648.9196441181,12710.0691992656
275,2512,-589.1016200295,1325.4786450663
275,276,0.0000000000,100000000.0000000000
276,2536,-589.1016200295,1325.4786450663
276,275,0.0000000000,100000000.0000000000
382,2378,-589.1016200295,1325.4786450663
382,107,0.0000000000,100000000.0000000000
107,2251,-589.1016200295,1325.4786450663
107,382,0.0000000000,100000000.0000000000
277,2535,-589.1016200295,1325.4786450663
277,108,0.0000000000,100000000.0000000000
108,2232,-589.1016200295,1325.4786450663
108,277,0.0000000000,100000000.0000000000
